dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
german,tree,13,3,subgroup_shift,r1_all_mutable,utility_router_no_shift,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,fixed_blend,1.0,0.0,7.607835358650501,2.349430329643794,11.0,2.33724979912406,8.50842282851911,6.06505008237966,0.0,6.159988697618246e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,fixed_blend_no_repair,1.0,0.0,7.607835358650501,2.349430329643794,11.0,2.33724979912406,8.50842282851911,6.06505008237966,0.0,2.2999942302703857e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,knn_mean_k5,1.0,0.0,9.063983047118557,2.323049654132943,23.0,2.2121947229994054,10.545812255568467,8.102439509429017,,1.00000761449337e-06,0.0,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,learned_alpha,1.0,0.0,1.4426343558971912,0.6211452054991408,11.0,2.9719413626141034,2.438425560289307,-0.004947185850143754,1.0,0.00018420000560581684,0.9005357142857174,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,learned_router,1.0,0.0,7.607835358650501,2.349430329643794,11.0,2.33724979912406,8.50842282851911,6.06505008237966,0.0,6.159988697618246e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,learned_router_no_geometry,0.0,0.0,0.5000000000000001,0.5000000000000001,1.0,3.126297104029494,1001.0189445656043,998.5755718194649,0.0,5.299923941493034e-06,1.0,1.0
german,tree,13,3,subgroup_shift,r1_immutable_only,learned_router_no_shift,1.0,0.0,7.607835358650501,2.349430329643794,11.0,2.33724979912406,8.50842282851911,6.06505008237966,0.0,6.159988697618246e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,nn_positive_train,1.0,0.0,9.977113811534,3.0743954415932166,11.0,2.4108164512641954,10.88873627922363,8.44536353308418,,1.300009898841381e-06,0.0,0.0
german,tree,13,3,subgroup_shift,r1_immutable_only,projection_only,0.0,0.0,0.5000000000000001,0.5000000000000001,1.0,3.126297104029494,1001.0189445656043,998.5755718194649,0.0,5.299923941493034e-06,1.0,1.0
