dataset,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
bank,7,3,covariate_shift,r1_all_mutable,learned_router,divorced,1.0,0.0,6.63911246880773,0.0,1.0
bank,7,3,covariate_shift,r1_all_mutable,learned_router,married,1.0,0.0,6.124729174841521,0.7979382863175577,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,learned_router,single,1.0,0.0,6.50102685639885,0.9240909635291773,0.8571428571428571
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,divorced,0.0,0.0,0.5000000000000001,993.393171171141,0.0
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,married,0.3333333333333333,0.0,2.3715446771789486,663.4216765014123,0.30303030303030304
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,single,0.5,0.0,3.4750131860801496,497.66553631906294,0.42857142857142855
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,divorced,1.0,0.0,6.63911246880773,0.0,1.0
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,married,1.0,0.0,6.124729174841521,0.7979382863175577,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,single,1.0,0.0,6.50102685639885,0.9240909635291773,0.8571428571428571
bank,7,3,covariate_shift,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,8.68548329174364,1.9924424308993025,
bank,7,3,covariate_shift,r1_all_mutable,nn_positive_train,married,1.0,0.0,7.999638899788696,2.6231459094262606,
bank,7,3,covariate_shift,r1_all_mutable,nn_positive_train,single,1.0,0.0,8.501369141865133,2.8755786015771716,
bank,7,3,covariate_shift,r1_all_mutable,projection_only,divorced,0.0,0.0,0.5000000000000001,993.393171171141,0.0
bank,7,3,covariate_shift,r1_all_mutable,projection_only,married,0.0,0.0,0.5000000000000001,994.7192751468446,0.0
bank,7,3,covariate_shift,r1_all_mutable,projection_only,single,0.0,0.0,0.5000000000000001,994.4271734234445,0.0
bank,7,3,covariate_shift,r1_all_mutable,rule_router,divorced,0.0,0.0,0.5000000000000001,993.393171171141,0.0
bank,7,3,covariate_shift,r1_all_mutable,rule_router,married,0.0,0.0,0.5000000000000001,994.7192751468446,0.0
bank,7,3,covariate_shift,r1_all_mutable,rule_router,single,0.0,0.0,0.5000000000000001,994.4271734234445,0.0
bank,7,3,covariate_shift,r1_all_mutable,safe_router,divorced,0.875,0.125,6.371754708066253,-0.04619326898593234,1.0
bank,7,3,covariate_shift,r1_all_mutable,safe_router,married,0.9393939393939394,0.06060606060606061,5.9109891517598205,0.7158383303820149,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,safe_router,single,0.8571428571428571,0.14285714285714285,6.049532168903995,0.758305316127187,0.8571428571428571
bank,7,3,covariate_shift,r1_all_mutable,utility_router,divorced,1.0,0.0,6.63911246880773,0.0,1.0
bank,7,3,covariate_shift,r1_all_mutable,utility_router,married,1.0,0.0,6.124729174841521,0.7979382863175577,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,utility_router,single,1.0,0.0,6.50102685639885,0.9240909635291773,0.8571428571428571
bank,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,divorced,1.0,0.0,6.63911246880773,0.0,1.0
bank,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,married,1.0,0.0,6.124729174841521,0.7979382863175577,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,single,1.0,0.0,6.50102685639885,0.9240909635291773,0.8571428571428571
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,divorced,0.875,0.0,6.018758824498975,124.32439557151375,0.875
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,married,0.8787878787878788,0.0,5.551331001468152,121.38791414442407,0.7272727272727273
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,single,0.8571428571428571,0.0,5.772297511376401,142.98719442732562,0.7142857142857143
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,divorced,1.0,0.0,6.63911246880773,0.0,1.0
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,married,1.0,0.0,6.124729174841521,0.7979382863175577,0.8484848484848485
bank,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,single,1.0,0.0,6.50102685639885,0.9240909635291773,0.8571428571428571
bank,7,3,covariate_shift,r2_realistic,fixed_blend,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,fixed_blend,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,fixed_blend,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.295904256093869,3.519527701837857,
bank,7,3,covariate_shift,r2_realistic,knn_mean_k5,married,1.0,0.0,7.0232697609250385,5.320073132230392,
bank,7,3,covariate_shift,r2_realistic,knn_mean_k5,single,1.0,0.0,7.302313775972962,5.583049942989548,
bank,7,3,covariate_shift,r2_realistic,learned_alpha,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_alpha,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_alpha,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_shift,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,learned_router_no_shift,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,nn_positive_train,divorced,1.0,0.0,6.63296197030214,4.888347867314472,
bank,7,3,covariate_shift,r2_realistic,nn_positive_train,married,1.0,0.0,6.724582408071203,4.971982962619047,
bank,7,3,covariate_shift,r2_realistic,nn_positive_train,single,1.0,0.0,7.4088485765655205,5.68266258587478,
bank,7,3,covariate_shift,r2_realistic,projection_only,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,projection_only,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,projection_only,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,rule_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,rule_router,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,rule_router,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,safe_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,safe_router,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,safe_router,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_guarded,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_guarded,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_guarded,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_shift,married,1.0,0.0,2.0,0.0,1.0
bank,7,3,covariate_shift,r2_realistic,utility_router_no_shift,single,1.0,0.0,2.0,0.0,1.0
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,divorced,1.0,0.0,6.803930075495126,2.457909739753613,0.6
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,married,1.0,0.0,7.53004108521556,1.8595405698713745,0.7
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,single,0.9615384615384616,0.0,6.573993850069062,3.1545907685261514,0.46153846153846156
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,divorced,1.0,0.0,6.803930075495126,2.457909739753613,0.6
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,married,1.0,0.0,7.53004108521556,1.8595405698713745,0.7
bank,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,single,0.9615384615384616,0.0,6.573993850069062,3.1545907685261514,0.46153846153846156
bank,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,divorced,1.0,0.0,9.085832782390373,5.118462700484681,
bank,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,married,1.0,0.0,10.668306917903475,5.52048129620526,
bank,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,single,1.0,0.0,9.493151705132357,-31.964694766056915,
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,divorced,0.4,0.0,1.1285478940509164,596.773286501133,0.4
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,married,0.3,0.0,1.2460199319173855,695.528220552041,0.3
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,single,0.5,0.0,0.9823934475236575,458.9618375431021,0.5
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router,divorced,1.0,0.0,5.800262341298277,1.397381650151796,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router,married,1.0,0.0,6.559999170506485,0.8264855534327834,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router,single,0.9615384615384616,0.0,4.028089205019322,0.4456500851887955,0.9230769230769231
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,divorced,0.4,0.0,1.9636957267227504,597.2817687556986,0.4
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,married,0.525,0.0,2.9428469854677046,471.9544694992429,0.5
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,single,0.7307692307692307,0.0,2.3164190539088185,229.3885736209986,0.7307692307692307
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,divorced,1.0,0.0,5.800262341298277,1.397381650151796,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,married,1.0,0.0,6.559999170506485,0.8264855534327834,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,single,0.9615384615384616,0.0,4.028089205019322,0.4456500851887955,0.9230769230769231
bank,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,8.935299235835366,4.5502265865029745,
bank,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,married,1.0,0.0,9.8972265588067,4.1887629506514035,
bank,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,single,1.0,0.0,8.663529859106314,-33.251591232209066,
bank,7,3,exemplar_mismatch,r1_all_mutable,projection_only,divorced,0.2,0.0,0.4098225944743995,795.6114128968329,0.2
bank,7,3,exemplar_mismatch,r1_all_mutable,projection_only,married,0.175,0.0,0.42848466444213945,819.228307258164,0.175
bank,7,3,exemplar_mismatch,r1_all_mutable,projection_only,single,0.46153846153846156,0.0,0.30538582295730615,496.4596088153107,0.5
bank,7,3,exemplar_mismatch,r1_all_mutable,rule_router,divorced,0.2,0.0,0.4098225944743995,795.6114128968329,0.2
bank,7,3,exemplar_mismatch,r1_all_mutable,rule_router,married,0.175,0.0,0.42848466444213945,819.228307258164,0.175
bank,7,3,exemplar_mismatch,r1_all_mutable,rule_router,single,0.46153846153846156,0.0,0.30538582295730615,496.4596088153107,0.5
bank,7,3,exemplar_mismatch,r1_all_mutable,safe_router,divorced,0.8,0.2,4.961654967029698,1.1979676997431392,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,safe_router,married,0.775,0.225,5.704174129457587,0.5293142592554168,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,safe_router,single,0.8076923076923077,0.19230769230769232,2.8918577494093722,-38.12600091722349,0.9615384615384616
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router,divorced,1.0,0.0,5.800262341298277,1.397381650151796,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router,married,1.0,0.0,6.559999170506485,0.8264855534327834,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router,single,0.9615384615384616,0.0,4.028089205019322,0.4456500851887955,0.9230769230769231
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,divorced,1.0,0.0,5.800262341298277,1.397381650151796,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,married,1.0,0.0,6.559999170506485,0.8264855534327834,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,single,0.9615384615384616,0.0,4.028089205019322,0.4456500851887955,0.9230769230769231
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,divorced,0.9,0.0,5.309011170464666,100.87502201674684,0.7
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,married,0.975,0.0,6.6566341279618,25.927102340205238,0.825
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,single,0.8461538461538461,0.0,4.357739168381843,116.1745418398854,0.6538461538461539
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,divorced,1.0,0.0,5.800262341298277,1.397381650151796,0.8
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,married,1.0,0.0,6.559999170506485,0.8264855534327834,0.875
bank,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,single,0.9615384615384616,0.0,4.028089205019322,0.4456500851887955,0.9230769230769231
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.745864550872503,4.388674215044253,
bank,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,married,1.0,0.0,7.389515790881556,6.065635825969735,
bank,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,single,1.0,0.0,5.6866635932336145,4.832317141614898,
bank,7,3,exemplar_mismatch,r2_realistic,learned_alpha,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_alpha,married,1.0,0.0,1.6661031418492627,0.0026194919141511426,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_alpha,single,1.0,0.0,1.1132931805223611,0.004054709270560054,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,divorced,1.0,0.0,6.334971093102953,4.984870942463405,
bank,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,married,1.0,0.0,7.321086380482302,5.945146615355276,
bank,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,single,1.0,0.0,6.076610930804297,5.2000829290379205,
bank,7,3,exemplar_mismatch,r2_realistic,projection_only,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,projection_only,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,projection_only,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,rule_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,rule_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,rule_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,safe_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,safe_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,safe_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r1_all_mutable,fixed_blend,divorced,0.8,0.0,5.887950688825777,2.461563714478376,0.5
bank,7,3,in_domain,r1_all_mutable,fixed_blend,married,0.975,0.0,5.44047343248892,1.5247125151076113,0.65
bank,7,3,in_domain,r1_all_mutable,fixed_blend,single,0.9615384615384616,0.0,5.280238023297742,2.753326562265191,0.38461538461538464
bank,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,divorced,0.8,0.0,5.887950688825777,2.461563714478376,0.5
bank,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,married,0.975,0.0,5.44047343248892,1.5247125151076113,0.65
bank,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,single,0.9615384615384616,0.0,5.280238023297742,2.753326562265191,0.38461538461538464
bank,7,3,in_domain,r1_all_mutable,knn_mean_k5,divorced,1.0,0.0,8.265446518028412,-194.73599172784574,
bank,7,3,in_domain,r1_all_mutable,knn_mean_k5,married,1.0,0.0,8.000570540540156,-20.45671165450608,
bank,7,3,in_domain,r1_all_mutable,knn_mean_k5,single,1.0,0.0,7.822132805354187,-32.668381138239944,
bank,7,3,in_domain,r1_all_mutable,learned_alpha,divorced,0.3,0.0,1.9732613042329714,498.541152487567,0.3
bank,7,3,in_domain,r1_all_mutable,learned_alpha,married,0.325,0.0,1.1353418719454205,647.2085075370186,0.325
bank,7,3,in_domain,r1_all_mutable,learned_alpha,single,0.5769230769230769,0.0,0.9196424405095627,382.91723178883177,0.5769230769230769
bank,7,3,in_domain,r1_all_mutable,learned_router,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,in_domain,r1_all_mutable,learned_router,married,0.975,0.0,4.8944306544529885,0.9431604315912037,0.825
bank,7,3,in_domain,r1_all_mutable,learned_router,single,0.9615384615384616,0.0,3.557456652413611,0.9211020184966165,0.8461538461538461
bank,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,divorced,0.4,0.0,3.0416721186066136,399.4097277371397,0.4
bank,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,married,0.625,0.0,2.9035319810881766,348.8223505258601,0.6
bank,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,single,0.7692307692307693,0.0,2.3725721534932123,191.96643556592082,0.7307692307692307
bank,7,3,in_domain,r1_all_mutable,learned_router_no_shift,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,in_domain,r1_all_mutable,learned_router_no_shift,married,0.975,0.0,4.8944306544529885,0.9431604315912037,0.825
bank,7,3,in_domain,r1_all_mutable,learned_router_no_shift,single,0.9615384615384616,0.0,3.557456652413611,0.9211020184966165,0.8461538461538461
bank,7,3,in_domain,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,7.713993386942903,-195.75547173334795,
bank,7,3,in_domain,r1_all_mutable,nn_positive_train,married,1.0,0.0,7.1111363551711815,-21.842775879221957,
bank,7,3,in_domain,r1_all_mutable,nn_positive_train,single,1.0,0.0,6.938522090077887,-34.07722447931369,
bank,7,3,in_domain,r1_all_mutable,projection_only,divorced,0.2,0.0,0.4098225944743995,596.5909042033024,0.4
bank,7,3,in_domain,r1_all_mutable,projection_only,married,0.175,0.0,0.42848466444213945,796.1287359733317,0.2
bank,7,3,in_domain,r1_all_mutable,projection_only,single,0.46153846153846156,0.0,0.30538582295730615,497.43510132811144,0.5
bank,7,3,in_domain,r1_all_mutable,rule_router,divorced,0.2,0.0,0.4098225944743995,596.5909042033024,0.4
bank,7,3,in_domain,r1_all_mutable,rule_router,married,0.175,0.0,0.42848466444213945,796.1287359733317,0.2
bank,7,3,in_domain,r1_all_mutable,rule_router,single,0.46153846153846156,0.0,0.30538582295730615,497.43510132811144,0.5
bank,7,3,in_domain,r1_all_mutable,safe_router,divorced,0.7,0.3,4.544815989209037,-197.7856251788566,0.9
bank,7,3,in_domain,r1_all_mutable,safe_router,married,0.95,0.05,4.765818646097055,-24.006437863442585,0.85
bank,7,3,in_domain,r1_all_mutable,safe_router,single,0.8846153846153846,0.11538461538461539,2.958343544892772,-37.528656430619215,0.8846153846153846
bank,7,3,in_domain,r1_all_mutable,utility_router,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,in_domain,r1_all_mutable,utility_router,married,0.975,0.0,4.8944306544529885,0.9431604315912037,0.825
bank,7,3,in_domain,r1_all_mutable,utility_router,single,0.9615384615384616,0.0,3.557456652413611,0.9211020184966165,0.8461538461538461
bank,7,3,in_domain,r1_all_mutable,utility_router_guarded,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,in_domain,r1_all_mutable,utility_router_guarded,married,0.975,0.0,4.8944306544529885,0.9431604315912037,0.825
bank,7,3,in_domain,r1_all_mutable,utility_router_guarded,single,0.9615384615384616,0.0,3.557456652413611,0.9211020184966165,0.8461538461538461
bank,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,divorced,0.7,0.0,5.003650508938481,101.52309785024595,0.5
bank,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,married,0.9,0.0,4.596944192821129,75.6193961184195,0.75
bank,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,single,0.8846153846153846,0.0,3.9544005591819196,78.26795693997272,0.5769230769230769
bank,7,3,in_domain,r1_all_mutable,utility_router_no_shift,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,in_domain,r1_all_mutable,utility_router_no_shift,married,0.975,0.0,4.8944306544529885,0.9431604315912037,0.825
bank,7,3,in_domain,r1_all_mutable,utility_router_no_shift,single,0.9615384615384616,0.0,3.557456652413611,0.9211020184966165,0.8461538461538461
bank,7,3,in_domain,r2_realistic,fixed_blend,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,fixed_blend,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,fixed_blend,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.573405097498053,4.2158792602306185,
bank,7,3,in_domain,r2_realistic,knn_mean_k5,married,1.0,0.0,6.455904245642943,5.066498218621382,
bank,7,3,in_domain,r2_realistic,knn_mean_k5,single,1.0,0.0,5.642720616663628,4.767603784795539,
bank,7,3,in_domain,r2_realistic,learned_alpha,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_alpha,married,1.0,0.0,1.665989493500249,4.8080563665975e-06,1.0
bank,7,3,in_domain,r2_realistic,learned_alpha,single,1.0,0.0,1.1132115768393724,0.003975709873725735,1.0
bank,7,3,in_domain,r2_realistic,learned_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
