dataset,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
bank,19,3,covariate_shift,r1_all_mutable,learned_alpha,3,0.29411764705882354,0.10574242868126671,292.03734764454293,0.29411764705882354
bank,19,3,covariate_shift,r1_all_mutable,learned_router,3,0.0,0.7930682151094999,2.489288719795285,0.2941176470588235
bank,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,3,0.23529411764705882,2.7179075966742374,230.40774093160803,0.11764705882352941
bank,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,3,0.0,0.7930682151094999,2.489288719795285,0.2941176470588235
bank,19,3,covariate_shift,r1_all_mutable,nn_positive_train,3,0.0,1.057424286812667,2.6654116718125254,
bank,19,3,covariate_shift,r1_all_mutable,projection_only,3,0.0,0.0,2.0222484654026402,0.0
bank,19,3,covariate_shift,r1_all_mutable,rule_router,3,0.0,0.0,2.0222484654026402,0.0
bank,19,3,covariate_shift,r1_all_mutable,safe_router,3,0.17647058823529416,0.7628985828166774,1.8446073160985934,0.2941176470588235
bank,19,3,covariate_shift,r1_all_mutable,utility_router,3,0.0,0.7930682151094999,2.489288719795285,0.2941176470588235
bank,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,3,0.0,0.7930682151094999,2.489288719795285,0.2941176470588235
bank,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,3,0.05882352941176472,0.6109734104259239,61.114681656279984,0.3529411764705882
bank,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,3,0.0,0.7930682151094999,2.489288719795285,0.2941176470588235
bank,19,3,covariate_shift,r2_realistic,fixed_blend,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,knn_mean_k5,3,0.0,0.8002764155389084,0.7670055555385389,
bank,19,3,covariate_shift,r2_realistic,learned_alpha,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,learned_router,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,learned_router_no_shift,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,nn_positive_train,3,0.0,1.8205053857526412,1.8733037325011503,
bank,19,3,covariate_shift,r2_realistic,projection_only,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,rule_router,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,safe_router,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,utility_router,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,utility_router_guarded,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,3,0.0,0.0,0.0,0.0
bank,19,3,covariate_shift,r2_realistic,utility_router_no_shift,3,0.0,0.0,0.0,0.0
bank,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,3,0.09999999999999998,1.559017354668442,1.426729370139745,0.18095238095238098
bank,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,3,0.09999999999999998,1.559017354668442,1.426729370139745,0.18095238095238098
bank,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,3,0.0,1.9940721331509863,101.9984432505197,
bank,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,3,0.28095238095238095,0.6709683358979972,181.77516269507453,0.28095238095238095
bank,19,3,exemplar_mismatch,r1_all_mutable,learned_router,3,0.09999999999999998,1.0096583446712213,0.8126468530545988,0.09047619047619049
bank,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,3,0.2333333333333333,1.046924814750352,132.46547920868068,0.1857142857142857
bank,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,3,0.09999999999999998,1.0096583446712213,0.8126468530545988,0.09047619047619049
bank,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,3,0.0,2.088560572657178,101.97090225707183,
bank,19,3,exemplar_mismatch,r1_all_mutable,projection_only,3,0.09047619047619046,0.03942483596789925,25.553046314200515,0.025740025740025763
bank,19,3,exemplar_mismatch,r1_all_mutable,rule_router,3,0.09047619047619046,0.03942483596789925,25.553046314200515,0.025740025740025763
bank,19,3,exemplar_mismatch,r1_all_mutable,safe_router,3,0.18571428571428572,0.8964060208628686,99.7738192973704,0.19047619047619047
bank,19,3,exemplar_mismatch,r1_all_mutable,utility_router,3,0.09999999999999998,1.0096583446712213,0.8126468530545988,0.09047619047619049
bank,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,3,0.09999999999999998,1.0096583446712213,0.8126468530545988,0.09047619047619049
bank,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,3,0.072972972972973,1.2181265500477707,96.25721725891029,0.287001287001287
bank,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,3,0.09999999999999998,1.0096583446712213,0.8126468530545988,0.09047619047619049
bank,19,3,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.14054757798014,1.3741771607343347,
bank,19,3,exemplar_mismatch,r2_realistic,learned_alpha,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,learned_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.0,1.9248325078129014,2.1840182600539126,
bank,19,3,exemplar_mismatch,r2_realistic,projection_only,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,rule_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,safe_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,utility_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,utility_router_guarded,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r1_all_mutable,fixed_blend,3,0.09523809523809523,0.8182047729924431,2.5256257338749744,0.42380952380952386
bank,19,3,in_domain,r1_all_mutable,fixed_blend_no_repair,3,0.09523809523809523,0.8182047729924431,2.5256257338749744,0.42380952380952386
bank,19,3,in_domain,r1_all_mutable,knn_mean_k5,3,0.0,1.406379738505123,93.02598289691346,
bank,19,3,in_domain,r1_all_mutable,learned_alpha,3,0.3285714285714285,0.3723713065185359,421.2667116622923,0.3285714285714285
bank,19,3,in_domain,r1_all_mutable,learned_router,3,0.09523809523809523,0.745956450767709,2.3280430749109993,0.33333333333333337
bank,19,3,in_domain,r1_all_mutable,learned_router_no_geometry,3,0.28095238095238095,2.5339728403179422,371.1732132184044,0.1857142857142857
bank,19,3,in_domain,r1_all_mutable,learned_router_no_shift,3,0.09523809523809523,0.745956450767709,2.3280430749109993,0.33333333333333337
bank,19,3,in_domain,r1_all_mutable,nn_positive_train,3,0.0,1.087668851766547,93.31204429246456,
bank,19,3,in_domain,r1_all_mutable,projection_only,3,0.09047619047619046,0.03942483596789925,183.40801347271997,0.1857142857142857
bank,19,3,in_domain,r1_all_mutable,rule_router,3,0.09047619047619046,0.03942483596789925,183.40801347271997,0.1857142857142857
bank,19,3,in_domain,r1_all_mutable,safe_router,3,0.2857142857142857,1.47655752016892,93.63743284260195,0.23809523809523814
bank,19,3,in_domain,r1_all_mutable,utility_router,3,0.09523809523809523,0.745956450767709,2.3280430749109993,0.33333333333333337
bank,19,3,in_domain,r1_all_mutable,utility_router_guarded,3,0.09523809523809523,0.745956450767709,2.3280430749109993,0.33333333333333337
bank,19,3,in_domain,r1_all_mutable,utility_router_no_geometry,3,0.19047619047619047,0.9672855058491203,97.32580686837206,0.4714285714285715
bank,19,3,in_domain,r1_all_mutable,utility_router_no_shift,3,0.09523809523809523,0.745956450767709,2.3280430749109993,0.33333333333333337
bank,19,3,in_domain,r2_realistic,fixed_blend,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,fixed_blend_no_repair,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,knn_mean_k5,3,0.0,1.266354429329108,1.460155775846851,
bank,19,3,in_domain,r2_realistic,learned_alpha,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,learned_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,learned_router_no_geometry,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,learned_router_no_shift,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,nn_positive_train,3,0.0,1.42402605985688,1.4491952065911313,
bank,19,3,in_domain,r2_realistic,projection_only,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,rule_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,safe_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,utility_router,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,utility_router_guarded,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,utility_router_no_geometry,3,0.0,0.17320861975168333,0.0,0.0
bank,19,3,in_domain,r2_realistic,utility_router_no_shift,3,0.0,0.17320861975168333,0.0,0.0
german,7,3,covariate_shift,r1_all_mutable,fixed_blend,4,0.1987577639751552,0.5423448572805949,2.496578613292635,0.2608695652173913
german,7,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,4,0.1987577639751552,0.5423448572805949,2.496578613292635,0.2608695652173913
german,7,3,covariate_shift,r1_all_mutable,knn_mean_k5,4,0.0,1.2621770941345556,196.03402869540093,
german,7,3,covariate_shift,r1_all_mutable,learned_alpha,4,0.22857142857142865,1.2062443348739835,258.2393330854026,0.040843214756258295
german,7,3,covariate_shift,r1_all_mutable,learned_router,4,0.1987577639751552,0.7216283463435618,2.18593823801867,0.16363636363636364
german,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,4,0.2770562770562771,2.008104637904287,171.02765853529013,0.22857142857142854
german,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,4,0.1987577639751552,0.7724055656999429,2.4883658376204156,0.19130434782608696
german,7,3,covariate_shift,r1_all_mutable,nn_positive_train,4,0.0,0.7155723840451298,196.6579568732361,
german,7,3,covariate_shift,r1_all_mutable,projection_only,4,0.2,0.034748824713401405,245.80371330717742,0.16450216450216448
german,7,3,covariate_shift,r1_all_mutable,rule_router,4,0.2,0.034748824713401405,245.80371330717742,0.16450216450216448
german,7,3,covariate_shift,r1_all_mutable,safe_router,4,0.3217391304347826,1.720381582207346,196.8507475959334,0.22857142857142854
german,7,3,covariate_shift,r1_all_mutable,utility_router,4,0.1987577639751552,2.5327806778956745,3.280466373987937,0.30434782608695654
german,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,4,0.1987577639751552,2.5327806778956745,3.280466373987937,0.30434782608695654
german,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,4,0.1987577639751552,0.5423448572805949,2.496578613292635,0.2608695652173913
german,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,4,0.1987577639751552,2.5327806778956745,3.280466373987937,0.30434782608695654
german,7,3,covariate_shift,r2_realistic,fixed_blend,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,knn_mean_k5,4,0.0,0.5177911408908304,0.6452990800397345,
german,7,3,covariate_shift,r2_realistic,learned_alpha,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,learned_router,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,learned_router_no_shift,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,nn_positive_train,4,0.0,1.9891815875484902,1.7240749100020754,
german,7,3,covariate_shift,r2_realistic,projection_only,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,rule_router,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,safe_router,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,utility_router,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,utility_router_guarded,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,covariate_shift,r2_realistic,utility_router_no_shift,4,0.0,0.3788248624371202,0.0,0.25454545454545463
german,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,4,0.1428571428571429,2.447209826113321,1.8666085442661622,0.2222222222222222
german,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,4,0.1428571428571429,2.447209826113321,1.8666085442661622,0.2222222222222222
german,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,4,0.0,1.58406949634041,144.27069978166938,
german,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,4,0.2857142857142857,0.7566871561446356,220.81161155245996,0.5
german,7,3,exemplar_mismatch,r1_all_mutable,learned_router,4,0.1428571428571429,2.3369201804898685,2.0618642296522527,0.14732142857142855
german,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,4,0.2777777777777778,1.864612067290584,221.6023031013499,0.42857142857142855
german,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,4,0.1428571428571429,2.3369201804898685,2.0618642296522527,0.14732142857142855
german,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,4,0.0,3.2677665486108296,143.3985399180428,
german,7,3,exemplar_mismatch,r1_all_mutable,projection_only,4,0.20089285714285715,0.08788246151218765,103.95350350164938,0.16666666666666666
german,7,3,exemplar_mismatch,r1_all_mutable,rule_router,4,0.20089285714285715,0.08788246151218765,103.95350350164938,0.16666666666666666
german,7,3,exemplar_mismatch,r1_all_mutable,safe_router,4,0.7142857142857143,3.4827863559150636,142.21329379212423,0.11607142857142855
german,7,3,exemplar_mismatch,r1_all_mutable,utility_router,4,0.1428571428571429,2.5878532260071205,2.5163556919998404,0.052083333333333315
german,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,4,0.1428571428571429,2.5878532260071205,2.5163556919998404,0.052083333333333315
german,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,4,0.1428571428571429,2.447209826113321,1.8666085442661622,0.2222222222222222
german,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,4,0.1428571428571429,2.5878532260071205,2.5163556919998404,0.052083333333333315
german,7,3,exemplar_mismatch,r2_realistic,fixed_blend,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,4,0.0,3.087633940744853,3.0873256375487106,
german,7,3,exemplar_mismatch,r2_realistic,learned_alpha,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,learned_router,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,4,0.0,3.4705251917707045,3.752640046026581,
german,7,3,exemplar_mismatch,r2_realistic,projection_only,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,rule_router,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,safe_router,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,utility_router,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,4,0.0,0.23080379817292285,0.0,0.19791666666666663
german,7,3,in_domain,r1_all_mutable,fixed_blend,4,0.1428571428571429,0.5313599716818427,2.5882844867755814,0.2857142857142857
german,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,4,0.1428571428571429,0.5313599716818427,2.5882844867755814,0.2857142857142857
german,7,3,in_domain,r1_all_mutable,knn_mean_k5,4,0.0,1.7780169753819237,144.30502275018557,
german,7,3,in_domain,r1_all_mutable,learned_alpha,4,0.4285714285714286,0.7067850520707233,284.67857971906875,0.53125
german,7,3,in_domain,r1_all_mutable,learned_router,4,0.1428571428571429,1.4632318069436936,2.50926451348784,0.23809523809523808
german,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,4,0.2222222222222222,2.1404991716675603,221.73547238669653,0.5714285714285714
german,7,3,in_domain,r1_all_mutable,learned_router_no_shift,4,0.1428571428571429,1.4632318069436936,2.50926451348784,0.23809523809523808
german,7,3,in_domain,r1_all_mutable,nn_positive_train,4,0.0,0.7170615371029996,144.80184564790574,
german,7,3,in_domain,r1_all_mutable,projection_only,4,0.20089285714285715,0.08788246151218765,120.98309875903192,0.14583333333333331
german,7,3,in_domain,r1_all_mutable,rule_router,4,0.20089285714285715,0.08788246151218765,120.98309875903192,0.14583333333333331
german,7,3,in_domain,r1_all_mutable,safe_router,4,0.5714285714285714,1.7078715889669427,143.255270215335,0.23809523809523808
german,7,3,in_domain,r1_all_mutable,utility_router,4,0.1428571428571429,2.3809281552333568,2.744990380566167,0.16666666666666669
german,7,3,in_domain,r1_all_mutable,utility_router_guarded,4,0.1428571428571429,2.3809281552333568,2.744990380566167,0.16666666666666669
german,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,4,0.1428571428571429,0.5313599716818427,2.5882844867755814,0.2857142857142857
german,7,3,in_domain,r1_all_mutable,utility_router_no_shift,4,0.1428571428571429,2.3809281552333568,2.744990380566167,0.16666666666666669
german,7,3,in_domain,r2_realistic,fixed_blend,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,fixed_blend_no_repair,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,knn_mean_k5,4,0.0,2.305346810281689,2.1747258526880806,
german,7,3,in_domain,r2_realistic,learned_alpha,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,learned_router,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,learned_router_no_geometry,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,learned_router_no_shift,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,nn_positive_train,4,0.0,1.352307734988516,1.535114403410173,
german,7,3,in_domain,r2_realistic,projection_only,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,rule_router,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,safe_router,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,utility_router,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,utility_router_guarded,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,utility_router_no_geometry,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,7,3,in_domain,r2_realistic,utility_router_no_shift,4,0.0,0.23080379817292285,0.0,0.2534722222222222
german,13,3,covariate_shift,r1_all_mutable,fixed_blend,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,4,0.0,1.9137631725898991,1.5407135050213885,
german,13,3,covariate_shift,r1_all_mutable,learned_alpha,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,learned_router,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,nn_positive_train,4,0.0,2.5451951040665275,2.2602835085068236,
german,13,3,covariate_shift,r1_all_mutable,projection_only,4,0.0,0.0,0.33963783955005056,0.0
german,13,3,covariate_shift,r1_all_mutable,rule_router,4,0.0,0.0,0.33963783955005056,0.0
german,13,3,covariate_shift,r1_all_mutable,safe_router,4,0.125,0.22759341611597095,0.014566186371986608,0.0
german,13,3,covariate_shift,r1_all_mutable,utility_router,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,4,0.0,0.25451951040665266,0.0,0.0
german,13,3,covariate_shift,r2_realistic,fixed_blend,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,knn_mean_k5,4,0.0,2.028240627268481,2.1241785418168986,
german,13,3,covariate_shift,r2_realistic,learned_alpha,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,learned_router,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,learned_router_no_shift,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,nn_positive_train,4,0.0,1.293999774884627,1.3340570928632296,
german,13,3,covariate_shift,r2_realistic,projection_only,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,rule_router,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,safe_router,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,utility_router,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,utility_router_guarded,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,covariate_shift,r2_realistic,utility_router_no_shift,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,4,0.0,2.915402451217769,2.8746471177707615,
german,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,learned_router,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,4,0.0,2.321709351916722,2.120371049397903,
german,13,3,exemplar_mismatch,r1_all_mutable,projection_only,4,0.0,0.0,0.3618563272892743,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,rule_router,4,0.0,0.0,0.3618563272892743,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,safe_router,4,0.06521739130434778,0.17533253873329024,0.017329610049838,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,utility_router,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,4,0.0,0.2321709351916723,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,fixed_blend,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,4,0.0,4.008870847145853,4.193608135469589,
german,13,3,exemplar_mismatch,r2_realistic,learned_alpha,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,learned_router,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,4,0.0,2.4678651019903075,2.603451446987184,
german,13,3,exemplar_mismatch,r2_realistic,projection_only,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,rule_router,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,safe_router,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,utility_router,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,4,0.0,0.0,0.0,0.0
german,13,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,4,0.0,0.0,0.0,0.0
german,13,3,in_domain,r1_all_mutable,fixed_blend,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,fixed_blend_no_repair,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,knn_mean_k5,4,0.0,1.6457872953682902,1.3150019005981566,
german,13,3,in_domain,r1_all_mutable,learned_alpha,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,learned_router,4,0.0,0.22653468377521535,0.0,0.0
german,13,3,in_domain,r1_all_mutable,learned_router_no_geometry,4,0.0,0.22653468377521535,0.0,0.0
