dataset,model_family,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
adult,logistic,13,3,exemplar_mismatch,r1_all_mutable,utility_router,2,0.5339366515837103,1.3122481390370462,20.79283413303483,0.0
adult,logistic,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,2,0.5565610859728507,2.2416738203629842,0.8459345745944558,0.036199095022624445
adult,logistic,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,2,0.5339366515837103,0.9428251427503609,20.393706826640567,0.018099547511312222
adult,logistic,13,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,2,0.592760180995475,1.9404194449351095,37.37049217547383,0.11764705882352941
adult,logistic,13,3,exemplar_mismatch,r2_realistic,fixed_blend,2,0.6923076923076923,2.002514033930548,76.8051155874395,0.18099547511312214
adult,logistic,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,2,0.7692307692307692,1.8486678800843936,153.88616580196168,0.18099547511312214
adult,logistic,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,2,0.0,1.2091240109087558,614.7035731749523,
adult,logistic,13,3,exemplar_mismatch,r2_realistic,learned_alpha,2,0.06334841628959276,0.6208278166574801,549.3781089512294,0.022624434389140274
adult,logistic,13,3,exemplar_mismatch,r2_realistic,learned_router,2,0.18099547511312214,0.01640470290224627,432.3811022259356,0.3031674208144796
adult,logistic,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,2,0.022624434389140274,1.4461602250531567,589.1975748318547,0.13122171945701358
adult,logistic,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,2,0.06334841628959276,0.8729924803079889,549.0821138732224,0.16742081447963802
adult,logistic,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,2,0.6923076923076923,2.1317453892642035,76.67313636078836,
adult,logistic,13,3,exemplar_mismatch,r2_realistic,projection_only,2,0.022624434389140274,0.6928723397627288,589.9814448004756,0.2081447963800905
adult,logistic,13,3,exemplar_mismatch,r2_realistic,rule_router,2,0.022624434389140274,0.6928723397627288,589.9814448004756,0.2081447963800905
adult,logistic,13,3,exemplar_mismatch,r2_realistic,safe_router,2,0.18099547511312214,0.2310133123993685,432.5592860699651,0.3800904977375566
adult,logistic,13,3,exemplar_mismatch,r2_realistic,utility_router,2,0.49321266968325794,0.14675207273886226,120.34012864900711,0.2171945701357466
adult,logistic,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,2,0.6923076923076923,1.7493442696967625,77.06997944372539,0.23981900452488686
adult,logistic,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,2,0.4343891402714932,0.14261678651754695,178.85995281836279,0.1583710407239819
adult,logistic,13,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,2,0.7285067873303167,2.223676529715684,112.7897383399953,0.27601809954751133
adult,logistic,13,3,in_domain,r1_all_mutable,fixed_blend,2,0.12669683257918551,2.0413443397675852,1.7003343479832305,0.004524886877828038
adult,logistic,13,3,in_domain,r1_all_mutable,fixed_blend_no_repair,2,0.12669683257918551,2.0413443397675852,1.7003343479832305,0.004524886877828038
adult,logistic,13,3,in_domain,r1_all_mutable,knn_mean_k5,2,0.0,2.7275692614295144,124.23546869274952,
adult,logistic,13,3,in_domain,r1_all_mutable,learned_alpha,2,0.004524886877828038,0.5598579676628888,121.93358849068946,0.004524886877828038
adult,logistic,13,3,in_domain,r1_all_mutable,learned_router,2,0.036199095022624445,0.10641244175912856,163.21835955947046,0.18552036199095018
adult,logistic,13,3,in_domain,r1_all_mutable,learned_router_no_geometry,2,0.018099547511312222,0.055598442521547664,145.17065374630351,0.18552036199095018
adult,logistic,13,3,in_domain,r1_all_mutable,learned_router_no_shift,2,0.022624434389140274,0.20574258107140975,104.709451686227,0.2443438914027149
adult,logistic,13,3,in_domain,r1_all_mutable,nn_positive_train,2,0.0,2.641664569030138,124.40602633861369,
adult,logistic,13,3,in_domain,r1_all_mutable,projection_only,2,0.018099547511312222,0.2403836519799234,144.97894954844105,0.14479638009049778
adult,logistic,13,3,in_domain,r1_all_mutable,rule_router,2,0.018099547511312222,0.2403836519799234,144.97894954844105,0.14479638009049778
adult,logistic,13,3,in_domain,r1_all_mutable,safe_router,2,0.036199095022624445,0.18064893365804213,163.20121653652478,0.18552036199095018
adult,logistic,13,3,in_domain,r1_all_mutable,utility_router,2,0.18099547511312214,1.8627462630903646,55.82036653544924,0.17647058823529413
adult,logistic,13,3,in_domain,r1_all_mutable,utility_router_guarded,2,0.12669683257918551,2.1864349580337934,1.8583146771343038,0.06334841628959276
adult,logistic,13,3,in_domain,r1_all_mutable,utility_router_no_geometry,2,0.12217194570135748,2.498583809004938,2.335618231733605,0.1583710407239819
adult,logistic,13,3,in_domain,r1_all_mutable,utility_router_no_shift,2,0.18099547511312214,1.8627462630903646,55.82036653544924,0.17647058823529413
adult,logistic,13,3,in_domain,r2_realistic,fixed_blend,2,0.26244343891402716,1.033206514827214,39.52668431158739,0.04524886877828055
adult,logistic,13,3,in_domain,r2_realistic,fixed_blend_no_repair,2,0.3393665158371041,1.1870526686733682,37.55436590293476,0.04524886877828055
adult,logistic,13,3,in_domain,r2_realistic,knn_mean_k5,2,0.0,2.365011189451895,300.5800843771831,
adult,logistic,13,3,in_domain,r2_realistic,learned_alpha,2,0.12217194570135748,0.7828100819369248,180.05986825424958,0.1583710407239819
adult,logistic,13,3,in_domain,r2_realistic,learned_router,2,0.004524886877828038,0.7015760982474113,297.7850389510421,0.3031674208144796
adult,logistic,13,3,in_domain,r2_realistic,learned_router_no_geometry,2,0.08144796380090497,1.220128660289221,220.33586461077795,0.04524886877828055
adult,logistic,13,3,in_domain,r2_realistic,learned_router_no_shift,2,0.18099547511312214,0.7277027172586794,121.28462810995413,0.1085972850678733
adult,logistic,13,3,in_domain,r2_realistic,nn_positive_train,2,0.3212669683257919,1.246198751160927,19.521127226565156,
adult,logistic,13,3,in_domain,r2_realistic,projection_only,2,0.022624434389140274,0.6928723397627288,279.7012600790985,0.0904977375565611
adult,logistic,13,3,in_domain,r2_realistic,rule_router,2,0.022624434389140274,0.6928723397627288,279.7012600790985,0.0904977375565611
adult,logistic,13,3,in_domain,r2_realistic,safe_router,2,0.004524886877828038,0.7417783209603885,297.93950856843276,0.3031674208144796
adult,logistic,13,3,in_domain,r2_realistic,utility_router,2,0.2986425339366516,1.1003853576622622,3.2666178927582052,0.14027149321266968
