dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,projection_only,0.06896551724137931,0.0,0.5848187772678377,0.5080193181913248,1.0,2.198147464061579,931.9990236554977,549.2937692237688,0.4482758620689655,5.9999975151029125e-06,1.0,1.0
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,rule_router,0.06896551724137931,0.0,0.5848187772678377,0.5080193181913248,1.0,2.198147464061579,931.9990236554977,549.2937692237688,0.4482758620689655,5.9999975151029125e-06,1.0,1.0
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,safe_router,0.5517241379310345,0.10344827586206896,4.252484697121203,1.6092412796159874,6.1923076923076925,1.9682430837553189,452.8866717636507,70.18141733192178,0.4827586206896552,0.0012253689386978231,0.5086206896551724,0.3448275862068966
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router,0.6206896551724138,0.0,6.849370043729466,2.296253362138273,9.655172413793103,1.6072794223719205,386.88356540536114,4.178310973632191,0.27586206896551724,0.0001063585995921287,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,0.6206896551724138,0.0,6.849370043729466,2.296253362138273,9.655172413793103,1.6072794223719205,386.88356540536114,4.178310973632191,0.27586206896551724,0.0001063585995921287,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,0.6206896551724138,0.0,6.515563007539729,2.1888139632152424,9.241379310344827,1.6396260313093765,386.5339207053396,3.8286662736106583,0.3103448275862069,0.00010161377200535659,0.3017241379310345,0.06896551724137931
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,0.6206896551724138,0.0,6.849370043729466,2.296253362138273,9.655172413793103,1.6072794223719205,386.88356540536114,4.178310973632191,0.27586206896551724,0.0001063585995921287,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,exemplar_mismatch,r2_realistic,fixed_blend,0.8421052631578947,0.0,5.811214405500725,2.388970035141845,6.105263157894737,2.1083277406951786,164.32746356660502,3.391045992318579,0.15789473684210525,0.0003138052691754542,0.25,0.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,0.7894736842105263,0.0,5.811214405500725,2.388970035141845,6.105263157894737,2.103853116922451,216.9583713204075,56.02195374612109,0.15789473684210525,0.00015379474375789103,0.25,0.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,1.0,0.0,6.83353228385649,2.667238012368171,7.7368421052631575,1.9771920878595473,7.51695320229858,-153.41946437198786,,1.0315684209528723e-06,0.0,0.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_alpha,0.5789473684210527,0.0,1.7522560368246163,1.1364860130893226,2.736842105263158,2.2474508304963545,423.27884734560956,262.34242977132317,0.2631578947368421,0.0004171842071962984,0.7944651974487502,0.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router,0.42105263157894735,0.0,2.158666475287764,1.2618423339026983,2.1578947368421053,2.259338730476648,581.552830442754,420.61641286846753,0.3157894736842105,0.00013335789308736198,0.881578947368421,0.8421052631578947
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,0.42105263157894735,0.0,1.5789473684210527,1.0678105259827855,1.5789473684210527,2.2868691626331845,580.9482935322898,420.01187595800326,0.3684210526315789,0.00010785263178772048,0.9605263157894737,0.9473684210526315
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,0.42105263157894735,0.0,2.158666475287764,1.2618423339026983,2.1578947368421053,2.259338730476648,581.552830442754,420.61641286846753,0.3157894736842105,0.00013335789308736198,0.881578947368421,0.8421052631578947
adult,logistic,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,0.7894736842105263,0.0,6.099163066983423,2.5172030826683702,6.105263157894737,2.0947807537173655,217.2449591274095,56.30854155312302,,8.736786089445415e-07,0.0,0.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,projection_only,0.42105263157894735,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.283969997442801,580.8373323417217,419.90091476743527,0.3684210526315789,5.710526908698835e-06,1.0,1.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,rule_router,0.42105263157894735,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.283969997442801,580.8373323417217,419.90091476743527,0.3684210526315789,5.710526908698835e-06,1.0,1.0
adult,logistic,7,3,exemplar_mismatch,r2_realistic,safe_router,0.42105263157894735,0.5789473684210527,2.25,1.4874368670764582,2.25,2.1992423465610016,178.3682630989247,17.431845524638273,0.42105263157894735,0.005764589461154844,0.881578947368421,0.8421052631578947
