dataset,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,7,5,exemplar_mismatch,r1_all_mutable,knn_mean_k5,1.0,0.0,9.596392792023966,2.976501945533633,15.806451612903226,1.4201702810215433,10.599740914822359,-120.65628121288935,,1.009673841537968e-06,0.0,0.0
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_alpha,0.7741935483870968,0.0,1.3899765539756037,0.555786573740373,8.258064516129032,2.127274337385612,227.92842254329312,96.67240041558141,0.6774193548387096,0.0003064355001814904,0.8361230638760905,0.0
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router,0.7419354838709677,0.0,4.322566363587929,1.535296764004835,6.419354838709677,1.9452448011473433,262.99983695472775,131.74381482701605,0.22580645161290322,6.256774894051975e-05,0.5161290322580645,0.3548387096774194
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,0.7096774193548387,0.0,4.085730378720769,1.46199486288357,6.129032258064516,1.980863896589582,295.0118922212737,163.755870093562,0.22580645161290322,5.9203229724399506e-05,0.5403225806451613,0.3870967741935484
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,0.7741935483870968,0.0,4.364080623551251,1.5421891951572266,6.483870967741935,1.8935511496870376,230.7787584572946,99.52273632958291,0.25806451612903225,8.823549104554038e-05,0.49193548387096775,0.3225806451612903
adult,7,5,exemplar_mismatch,r1_all_mutable,nn_positive_train,1.0,0.0,8.67478515874855,3.1019610371457222,8.903225806451612,1.5461137766899193,9.35186351557462,-121.90415861213708,,9.74200966377412e-07,0.0,0.0
adult,7,5,exemplar_mismatch,r1_all_mutable,projection_only,0.12903225806451613,0.0,0.37763887763532533,0.3518963320900961,1.1290322580645162,2.2341749602636187,871.736958670062,740.4809365423502,0.12903225806451613,7.825809711169811e-06,1.0,1.0
adult,7,5,exemplar_mismatch,r1_all_mutable,rule_router,0.12903225806451613,0.0,0.37763887763532533,0.3518963320900961,1.1290322580645162,2.2341749602636187,871.736958670062,740.4809365423502,0.12903225806451613,7.825809711169811e-06,1.0,1.0
adult,7,5,exemplar_mismatch,r1_all_mutable,safe_router,0.1935483870967742,0.8064516129032258,2.003360545919112,0.9668659306823763,3.1666666666666665,2.3723130404674517,4.400482207901638,-126.85553991981006,0.22580645161290322,0.006056335491819247,0.5161290322580645,0.3548387096774194
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router,0.8709677419354839,0.0,5.974103736050905,2.068545737859567,8.612903225806452,1.7965084309736985,135.70648322650342,4.45046109879171,0.16129032258064516,0.00013997419662172756,0.25,0.0
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,0.8709677419354839,0.0,5.974103736050905,2.068545737859567,8.612903225806452,1.7965084309736985,135.70648322650342,4.45046109879171,0.16129032258064516,0.00013997419662172756,0.25,0.0
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,0.8709677419354839,0.0,5.974103736050905,2.068545737859567,8.612903225806452,1.7965084309736985,135.70648322650342,4.45046109879171,0.12903225806451613,0.00011363226334534346,0.27419354838709675,0.03225806451612903
adult,7,5,exemplar_mismatch,r2_realistic,fixed_blend,0.9354838709677419,0.0,4.346263029115641,1.853518972658653,4.870967741935484,2.087896615154232,69.41912494074361,3.1354353243028905,0.25806451612903225,0.0005456580735382534,0.25,0.0
adult,7,5,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,0.7419354838709677,0.0,5.0510001623001655,2.169217800888484,5.612903225806452,2.1414907303261703,263.7173850621717,197.43369544573096,0.25806451612903225,0.00015459678721644224,0.25,0.0
adult,7,5,exemplar_mismatch,r2_realistic,knn_mean_k5,1.0,0.0,6.162609479770195,2.4282625068027714,6.806451612903226,2.13138179733684,6.822639330015882,-59.461050286424836,,8.967810220295383e-07,0.0,0.0
adult,7,5,exemplar_mismatch,r2_realistic,learned_alpha,0.8387096774193549,0.0,0.780522197071175,0.6020703963712914,1.7741935483870968,2.256713022478478,162.49806140850745,96.21437179206674,0.6451612903225806,0.0005748161122262959,0.8288049315156191,0.03225806451612903
adult,7,5,exemplar_mismatch,r2_realistic,learned_router,0.7419354838709677,0.0,3.003051265597811,1.3910981668388456,3.5161290322580645,2.204212093677225,261.5740056602946,195.2903160438538,0.1935483870967742,9.337418727696903e-05,0.6370967741935484,0.5161290322580645
adult,7,5,exemplar_mismatch,r2_realistic,learned_router_no_geometry,0.7741935483870968,0.0,3.4482938170940622,1.5124483392624106,4.0,2.1347963356316937,229.77496488034203,163.49127526390131,0.12903225806451613,0.00011135483415977609,0.5645161290322581,0.41935483870967744
adult,7,5,exemplar_mismatch,r2_realistic,learned_router_no_shift,0.8387096774193549,0.0,3.425482326304798,1.535155714747145,3.935483870967742,2.180565460236135,165.23966391953377,98.95597430309303,0.1935483870967742,0.0001129000034603861,0.5645161290322581,0.41935483870967744
adult,7,5,exemplar_mismatch,r2_realistic,nn_positive_train,0.7741935483870968,0.0,5.260048503187855,2.273873202137487,5.387096774193548,2.1467661741042785,231.6578698809164,165.37418026447568,,1.0193513345814521e-06,0.0,0.0
adult,7,5,exemplar_mismatch,r2_realistic,projection_only,0.25806451612903225,0.0,0.7078442525566785,0.5743203123035789,1.3225806451612903,2.2585288685491105,743.0482364860649,676.7645468696242,0.12903225806451613,6.009670605342235e-06,1.0,1.0
adult,7,5,exemplar_mismatch,r2_realistic,rule_router,0.25806451612903225,0.0,0.7078442525566785,0.5743203123035789,1.3225806451612903,2.2585288685491105,743.0482364860649,676.7645468696242,0.12903225806451613,6.009670605342235e-06,1.0,1.0
adult,7,5,exemplar_mismatch,r2_realistic,safe_router,0.3548387096774194,0.6451612903225806,1.246513800750904,0.8428146251879849,1.7272727272727273,2.3266044878592647,3.013266820703779,-63.27042279573694,0.1935483870967742,0.005321325805609024,0.6370967741935484,0.5161290322580645
adult,7,5,exemplar_mismatch,r2_realistic,utility_router,0.9354838709677419,0.0,4.113094946160626,1.8036904276677674,4.612903225806452,2.1227957543718907,69.17828850286479,2.894598886424073,0.2903225806451613,0.0005390387208711716,0.27419354838709675,0.03225806451612903
adult,7,5,exemplar_mismatch,r2_realistic,utility_router_no_geometry,0.9354838709677419,0.0,4.1276823732591685,1.777688240261962,4.645161290322581,2.0961824113752656,69.19049683173965,2.906807215298929,0.2903225806451613,0.0005364354902638063,0.27419354838709675,0.03225806451612903
adult,7,5,exemplar_mismatch,r2_realistic,utility_router_no_shift,0.9354838709677419,0.0,3.9444429922378688,1.765469778415109,4.419354838709677,2.155427516697585,69.00485389393604,2.7211642774953315,0.22580645161290322,0.00031221936637115095,0.3709677419354839,0.16129032258064516
adult,7,5,in_domain,r1_all_mutable,fixed_blend,0.9032258064516129,0.0,4.638167434418359,1.8332856834863742,6.838709677419355,1.6185706825938877,101.99708206906551,3.3632990339798514,0.0967741935483871,0.00010369033102066286,0.25,0.0
adult,7,5,in_domain,r1_all_mutable,fixed_blend_no_repair,0.9032258064516129,0.0,4.638167434418359,1.8332856834863742,6.838709677419355,1.6185706825938877,101.99708206906551,3.3632990339798514,0.0967741935483871,1.4145171359902428e-05,0.25,0.0
adult,7,5,in_domain,r1_all_mutable,knn_mean_k5,1.0,0.0,6.797683667193158,2.1862732696631193,14.129032258064516,1.5029557069008408,7.729578636131509,-90.90420439895415,,8.838739426385971e-07,0.0,0.0
adult,7,5,in_domain,r1_all_mutable,learned_alpha,0.7741935483870968,0.0,1.209720481731467,0.5468267339703007,6.774193548387097,2.1371269943086975,227.67545082120037,129.0416677861147,0.6451612903225806,0.00021683225303047125,0.8581697708653382,0.0
adult,7,5,in_domain,r1_all_mutable,learned_router,0.8387096774193549,0.0,3.8477011021601455,1.569975294826684,5.806451612903226,1.6982371895433996,165.68308184188197,67.0492988067963,0.1935483870967742,8.403226327631743e-05,0.3709677419354839,0.16129032258064516
adult,7,5,in_domain,r1_all_mutable,learned_router_no_geometry,0.8387096774193549,0.0,3.8477011021601455,1.569975294826684,5.806451612903226,1.6982371895433996,165.68308184188197,67.0492988067963,0.1935483870967742,8.403226327631743e-05,0.3709677419354839,0.16129032258064516
adult,7,5,in_domain,r1_all_mutable,learned_router_no_shift,0.8387096774193549,0.0,3.8477011021601455,1.569975294826684,5.806451612903226,1.6982371895433996,165.68308184188197,67.0492988067963,0.1935483870967742,8.403226327631743e-05,0.3709677419354839,0.16129032258064516
adult,7,5,in_domain,r1_all_mutable,nn_positive_train,1.0,0.0,6.076689937551242,2.408254744929931,6.645161290322581,1.4966554360753603,6.6334463174786755,-92.00033671760698,,1.0516134000593617e-06,0.0,0.0
adult,7,5,in_domain,r1_all_mutable,projection_only,0.12903225806451613,0.0,0.37763887763532533,0.3518963320900961,1.1290322580645162,2.2341749602636187,871.736958670062,773.1031756349763,0.1935483870967742,7.280651780386125e-06,1.0,1.0
adult,7,5,in_domain,r1_all_mutable,rule_router,0.12903225806451613,0.0,0.37763887763532533,0.3518963320900961,1.1290322580645162,2.2341749602636187,871.736958670062,773.1031756349763,0.1935483870967742,7.280651780386125e-06,1.0,1.0
adult,7,5,in_domain,r1_all_mutable,safe_router,0.45161290322580644,0.5483870967741935,2.9732186529329323,1.4331514041979525,4.928571428571429,1.3499548057971746,4.206469824764051,-94.42731321032161,0.1935483870967742,0.004412251618510533,0.3709677419354839,0.16129032258064516
adult,7,5,in_domain,r1_all_mutable,utility_router,0.9032258064516129,0.0,4.638167434418359,1.8332856834863742,6.838709677419355,1.6185706825938877,101.99708206906551,3.3632990339798514,0.0967741935483871,0.00010369033102066286,0.25,0.0
adult,7,5,in_domain,r1_all_mutable,utility_router_no_geometry,0.9032258064516129,0.0,4.638167434418359,1.8332856834863742,6.838709677419355,1.6185706825938877,101.99708206906551,3.3632990339798514,0.0967741935483871,0.00010369033102066286,0.25,0.0
adult,7,5,in_domain,r1_all_mutable,utility_router_no_shift,0.9032258064516129,0.0,4.638167434418359,1.8332856834863742,6.838709677419355,1.6185706825938877,101.99708206906551,3.3632990339798514,0.0967741935483871,0.00010369033102066286,0.25,0.0
adult,7,5,in_domain,r2_realistic,fixed_blend,0.9032258064516129,0.0,4.389014534434965,1.953805167412814,5.064516129032258,1.8369730132332005,101.69197984125864,3.412776726980045,0.0967741935483871,0.0003872967603045606,0.25,0.0
adult,7,5,in_domain,r2_realistic,fixed_blend_no_repair,0.8387096774193549,0.0,4.454847890704147,1.9892282276372266,5.193548387096774,1.8166600142259854,166.27734689283804,67.99814377855944,0.0967741935483871,0.00017635160756687964,0.25,0.0
adult,7,5,in_domain,r2_realistic,knn_mean_k5,1.0,0.0,5.31912363662864,2.2024206197320932,6.193548387096774,1.8028476487285745,5.899228203292766,-92.37997491098584,,9.161247421176202e-07,0.0,0.0
adult,7,5,in_domain,r2_realistic,learned_alpha,0.8064516129032258,0.0,1.0922175579050144,0.7193918799773572,2.225806451612903,2.2612373474157765,195.0910805793722,96.81187746509362,0.6774193548387096,0.00047798386414445214,0.837100743678367,0.03225806451612903
adult,7,5,in_domain,r2_realistic,learned_router,0.8387096774193549,0.0,3.305369736969327,1.6210061503419078,3.935483870967742,1.9465714421113938,165.08445222747957,66.80524911320099,0.12903225806451613,0.00016329031542784746,0.46774193548387094,0.2903225806451613
adult,7,5,in_domain,r2_realistic,learned_router_no_geometry,0.8709677419354839,0.0,3.7768225995935762,1.749389250425975,4.451612903225806,1.870032765200801,133.3121662240511,35.03296310977251,0.06451612903225806,0.00018705160266930057,0.3951612903225806,0.1935483870967742
adult,7,5,in_domain,r2_realistic,learned_router_no_shift,0.8387096774193549,0.0,3.305369736969327,1.6210061503419078,3.935483870967742,1.9465714421113938,165.08445222747957,66.80524911320099,0.12903225806451613,0.00016329031542784746,0.46774193548387094,0.2903225806451613
adult,7,5,in_domain,r2_realistic,nn_positive_train,0.9032258064516129,0.0,4.656907924867262,2.075474578756518,4.967741935483871,1.8175506447472285,101.95212116674064,3.6729180524620344,,1.1129004340017996e-06,0.0,0.0
adult,7,5,in_domain,r2_realistic,projection_only,0.25806451612903225,0.0,0.7078442525566785,0.5743203123035789,1.3225806451612903,2.2585288685491105,743.0482364860649,644.7690333717862,0.22580645161290322,7.125811891690377e-06,1.0,1.0
adult,7,5,in_domain,r2_realistic,rule_router,0.25806451612903225,0.0,0.7078442525566785,0.5743203123035789,1.3225806451612903,2.2585288685491105,743.0482364860649,644.7690333717862,0.22580645161290322,7.125811891690377e-06,1.0,1.0
adult,7,5,in_domain,r2_realistic,safe_router,0.41935483870967744,0.5806451612903226,2.2131954306972172,1.3363708307541793,2.769230769230769,1.6580026744019196,3.265299865157356,-95.01390324912124,0.22580645161290322,0.004493348383074326,0.46774193548387094,0.2903225806451613
adult,7,5,in_domain,r2_realistic,utility_router,0.9032258064516129,0.0,4.155846451479951,1.9039766224219288,4.806451612903226,1.8718721524508597,101.45114340337983,3.1719402891012276,0.12903225806451613,0.0003812838601128709,0.27419354838709675,0.03225806451612903
adult,7,5,in_domain,r2_realistic,utility_router_no_geometry,0.9032258064516129,0.0,4.389014534434965,1.953805167412814,5.064516129032258,1.8369730132332005,101.69197984125864,3.412776726980045,0.0967741935483871,0.0003872967603045606,0.25,0.0
adult,7,5,in_domain,r2_realistic,utility_router_no_shift,0.9032258064516129,0.0,3.9871944975571934,1.86575597316927,4.612903225806452,1.9045039147765537,101.27770879445109,2.998505680172486,0.16129032258064516,0.0003710290221797843,0.29838709677419356,0.06451612903225806
adult,7,5,subgroup_shift,r1_all_mutable,fixed_blend,0.7857142857142857,0.0,5.597036059496093,2.0204039748694966,8.142857142857142,1.5764176804855925,220.5263558544261,4.2630780476049415,0.07142857142857142,0.00011475712692897235,0.25,0.0
adult,7,5,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,0.7857142857142857,0.0,5.597036059496093,2.0204039748694966,8.142857142857142,1.5764176804855925,220.5263558544261,4.2630780476049415,0.07142857142857142,1.4335707029593842e-05,0.25,0.0
adult,7,5,subgroup_shift,r1_all_mutable,knn_mean_k5,1.0,0.0,7.72246117608745,2.2533287359823153,15.928571428571429,1.5455690105230715,8.750725099094483,-207.51255270772666,,8.499981569392341e-07,0.0,0.0
adult,7,5,subgroup_shift,r1_all_mutable,learned_alpha,0.7142857142857143,0.0,1.7540833285953685,0.7148360763248692,8.142857142857142,2.0702453530604714,288.186048702983,71.92277089616186,0.7142857142857143,0.00019033572503498623,0.8005544926303879,0.0
adult,7,5,subgroup_shift,r1_all_mutable,learned_router,0.6428571428571429,0.0,3.846717752352906,1.4373595428373258,5.857142857142857,1.7528220887309405,361.54535535137677,145.28207754455568,0.2857142857142857,6.236426166391798e-05,0.5178571428571429,0.35714285714285715
adult,7,5,subgroup_shift,r1_all_mutable,learned_router_no_geometry,0.6428571428571429,0.0,3.846717752352906,1.4373595428373258,5.857142857142857,1.7528220887309405,361.54535535137677,145.28207754455568,0.2857142857142857,6.236426166391798e-05,0.5178571428571429,0.35714285714285715
adult,7,5,subgroup_shift,r1_all_mutable,learned_router_no_shift,0.6428571428571429,0.0,3.846717752352906,1.4373595428373258,5.857142857142857,1.7528220887309405,361.54535535137677,145.28207754455568,0.2857142857142857,6.236426166391798e-05,0.5178571428571429,0.35714285714285715
adult,7,5,subgroup_shift,r1_all_mutable,nn_positive_train,1.0,0.0,7.347906394201111,2.6603491587622505,7.928571428571429,1.4377392135485205,7.95999584766196,-208.3032819591592,,1.0357138567737171e-06,0.0,0.0
adult,7,5,subgroup_shift,r1_all_mutable,projection_only,0.0,0.0,0.4350636831807814,0.3895029303417295,1.2142857142857142,2.185387849911162,1000.8235861463817,784.5603083395606,0.21428571428571427,6.685673724859953e-06,1.0,1.0
adult,7,5,subgroup_shift,r1_all_mutable,rule_router,0.0,0.0,0.4350636831807814,0.3895029303417295,1.2142857142857142,2.185387849911162,1000.8235861463817,784.5603083395606,0.21428571428571427,6.685673724859953e-06,1.0,1.0
adult,7,5,subgroup_shift,r1_all_mutable,safe_router,0.2857142857142857,0.7142857142857143,3.8032762488929377,1.6789707173279895,5.5,1.5568364732187447,4.6979348751935115,-211.5653429316276,0.2857142857142857,0.0058316928583995575,0.5178571428571429,0.35714285714285715
adult,7,5,subgroup_shift,r1_all_mutable,utility_router,0.7857142857142857,0.0,5.597036059496093,2.0204039748694966,8.142857142857142,1.5764176804855925,220.5263558544261,4.2630780476049415,0.07142857142857142,0.00011475712692897235,0.25,0.0
adult,7,5,subgroup_shift,r1_all_mutable,utility_router_no_geometry,0.7857142857142857,0.0,5.597036059496093,2.0204039748694966,8.142857142857142,1.5764176804855925,220.5263558544261,4.2630780476049415,0.07142857142857142,0.00011475712692897235,0.25,0.0
adult,7,5,subgroup_shift,r1_all_mutable,utility_router_no_shift,0.7857142857142857,0.0,5.597036059496093,2.0204039748694966,8.142857142857142,1.5764176804855925,220.5263558544261,4.2630780476049415,0.07142857142857142,0.00011475712692897235,0.25,0.0
adult,7,5,subgroup_shift,r2_realistic,fixed_blend,0.7857142857142857,0.0,5.061169550701723,2.1458708461020337,5.714285714285714,1.9158562714417573,219.91997656284656,4.025336801074735,0.0,0.00019554285764960305,0.25,0.0
adult,7,5,subgroup_shift,r2_realistic,fixed_blend_no_repair,0.7857142857142857,0.0,5.061169550701723,2.1458708461020337,5.714285714285714,1.9158562714417573,219.91997656284656,4.025336801074735,0.0,0.00015022142490904246,0.25,0.0
adult,7,5,subgroup_shift,r2_realistic,knn_mean_k5,1.0,0.0,5.988080691341998,2.3403200879274273,6.642857142857143,1.9036871013748795,6.605776613691087,-209.2888631480807,,7.357032570455755e-07,0.0,0.0
adult,7,5,subgroup_shift,r2_realistic,learned_alpha,0.7142857142857143,0.0,1.7867459425020136,1.075850637497465,2.7142857142857144,2.246846720588723,287.97377295059033,72.07913318881852,0.7857142857142857,0.0002762928488664329,0.8288517955259046,0.07142857142857142
adult,7,5,subgroup_shift,r2_realistic,learned_router,0.6428571428571429,0.0,2.6616703563135253,1.4089587368735985,3.2142857142857144,2.1585385068148994,360.2890225609072,144.39438279913537,0.21428571428571427,9.329286071338824e-05,0.625,0.5
adult,7,5,subgroup_shift,r2_realistic,learned_router_no_geometry,0.7142857142857143,0.0,3.705601694981506,1.6932356013454612,4.357142857142857,1.9890600079414436,289.93610355331555,74.04146379154376,0.07142857142857142,0.00013372858354289616,0.4642857142857143,0.2857142857142857
adult,7,5,subgroup_shift,r2_realistic,learned_router_no_shift,0.6428571428571429,0.0,2.6616703563135253,1.4089587368735985,3.2142857142857144,2.1585385068148994,360.2890225609072,144.39438279913537,0.21428571428571427,9.329286071338824e-05,0.625,0.5
adult,7,5,subgroup_shift,r2_realistic,nn_positive_train,0.9285714285714286,0.0,5.225596809901519,2.2084426700097617,5.5,1.9043982297572037,77.21482797293653,-138.67981178883528,,9.928647029612745e-07,0.0,0.0
adult,7,5,subgroup_shift,r2_realistic,projection_only,0.14285714285714285,0.0,1.041778515573638,0.8011125336407784,1.5714285714285714,2.231533343095626,858.5979370884664,642.7032973266947,0.21428571428571427,6.000012425439698e-06,1.0,1.0
adult,7,5,subgroup_shift,r2_realistic,rule_router,0.14285714285714285,0.0,1.041778515573638,0.8011125336407784,1.5714285714285714,2.231533343095626,858.5979370884664,642.7032973266947,0.21428571428571427,6.000012425439698e-06,1.0,1.0
adult,7,5,subgroup_shift,r2_realistic,safe_router,0.35714285714285715,0.6428571428571429,2.3870269404708693,1.4988887542324474,2.6,2.2416870073752038,3.4268732114822136,-212.46776655028958,0.35714285714285715,0.005523249997557806,0.625,0.5
adult,7,5,subgroup_shift,r2_realistic,utility_router,0.7857142857142857,0.0,4.544868795587048,2.0355362107650734,5.142857142857143,1.9931329368522877,219.386695878972,3.4920561172002094,0.07142857142857142,0.00018255714426881501,0.30357142857142855,0.07142857142857142
adult,7,5,subgroup_shift,r2_realistic,utility_router_no_geometry,0.7857142857142857,0.0,5.061169550701723,2.1458708461020337,5.714285714285714,1.9158562714417573,219.91997656284656,4.025336801074735,0.0,0.00019554285764960305,0.25,0.0
adult,7,5,subgroup_shift,r2_realistic,utility_router_no_shift,0.7857142857142857,0.0,4.171425183329515,1.9509047731341866,4.714285714285714,2.065388982002039,219.00266210205837,3.1080223402865674,0.14285714285714285,0.0001669214273403798,0.35714285714285715,0.14285714285714285
bank,7,2,covariate_shift,r1_all_mutable,fixed_blend,1.0,0.0,5.85074725405882,2.012987976284602,10.444444444444445,1.8661287177245527,6.6528887839397255,6.1309255033028345,0.0,9.215184642622869e-05,0.25,0.0
bank,7,2,covariate_shift,r1_all_mutable,fixed_blend_no_repair,1.0,0.0,5.85074725405882,2.012987976284602,10.444444444444445,1.8661287177245527,6.6528887839397255,6.1309255033028345,0.0,1.4248144536934518e-05,0.25,0.0
bank,7,2,covariate_shift,r1_all_mutable,knn_mean_k5,1.0,0.0,8.453303390930765,2.1863453468924723,21.11111111111111,1.8657863472008034,9.78872689856644,9.26676361792955,,1.0518512378136318e-06,0.0,0.0
bank,7,2,covariate_shift,r1_all_mutable,learned_alpha,1.0,0.0,0.11392408331211366,0.10385465543926144,10.0,2.46356343068278,0.9834585979145307,0.4614953172776394,0.9629629629629629,0.00020676296790716824,0.9984753411563229,0.0
bank,7,2,covariate_shift,r1_all_mutable,learned_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,learned_router_no_geometry,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,learned_router_no_shift,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,nn_positive_train,1.0,0.0,7.767781360486224,2.677177662809751,10.444444444444445,1.802115888436966,8.560320965973991,8.0383576853371,,1.1481482673574377e-06,0.0,0.0
bank,7,2,covariate_shift,r1_all_mutable,projection_only,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,rule_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,safe_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,utility_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r1_all_mutable,utility_router_no_geometry,1.0,0.0,5.508635674357509,1.886603129200219,9.851851851851851,1.8907336607687557,6.284838316065416,5.762875035428523,0.07407407407407407,8.629628940037003e-05,0.3055555555555556,0.07407407407407407
bank,7,2,covariate_shift,r1_all_mutable,utility_router_no_shift,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,7.977765225977809e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,fixed_blend,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,fixed_blend_no_repair,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,3.829628608568951e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,knn_mean_k5,1.0,0.0,6.155439236452084,2.2678114758619805,8.777777777777779,2.023809705472828,6.897899581161898,6.375936300525007,,9.37044172099343e-07,0.0,0.0
bank,7,2,covariate_shift,r2_realistic,learned_alpha,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,learned_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,learned_router_no_geometry,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,learned_router_no_shift,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,nn_positive_train,1.0,0.0,6.454775609218275,2.4106210152174885,8.555555555555555,1.9984352664692882,7.182318676966446,6.660355396329555,,9.000025413654468e-07,0.0,0.0
bank,7,2,covariate_shift,r2_realistic,projection_only,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,rule_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,safe_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,utility_router,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,utility_router_no_geometry,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,covariate_shift,r2_realistic,utility_router_no_shift,1.0,0.0,0.10220765888002561,0.10220765888002561,1.0,2.4650374783791045,0.5219632806368912,0.0,0.9629629629629629,6.592582428344974e-06,1.0,1.0
bank,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend,0.7575757575757576,0.0,7.179023687169788,2.329728459316981,11.090909090909092,1.953989059121565,250.4509099248259,4.380524889487074,0.3484848484848485,0.00011384394549002701,0.25,0.0
bank,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,0.7575757575757576,0.0,7.179023687169788,2.329728459316981,11.090909090909092,1.953989059121565,250.4509099248259,4.380524889487074,0.3484848484848485,1.3436361879223224e-05,0.25,0.0
bank,7,2,exemplar_mismatch,r1_all_mutable,knn_mean_k5,1.0,0.0,10.631870062987321,2.839699648661147,21.606060606060606,1.840079167804964,11.988184968461097,-234.08220006687773,,8.909123469934319e-07,0.0,0.0
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_alpha,0.3787878787878788,0.0,1.5989531042700593,0.6182762976894377,10.606060606060606,2.4039958957323075,623.7019767310541,377.6315916957153,0.3333333333333333,0.00025610453943072844,0.8724637377377046,0.0
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_router,0.7121212121212122,0.0,4.434122643733185,1.5277153259843892,7.106060606060606,2.259654780549159,293.0071617699064,46.93677673456762,0.6515151515151515,7.193788857848355e-05,0.5454545454545454,0.3939393939393939
