dataset,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
adult,7,4,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,2,0.15546218487394958,0.5965284866142566,1.4487457798937085,0.23529411764705882
adult,7,4,exemplar_mismatch,r2_realistic,fixed_blend,2,0.012605042016806678,1.674424667980423,2.1313147820363083,0.47058823529411764
adult,7,4,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,2,0.3403361344537815,0.3893157780557015,352.1772772040972,0.47058823529411764
adult,7,4,exemplar_mismatch,r2_realistic,knn_mean_k5,2,0.0,0.5762912675843586,12.8363400163039,
adult,7,4,exemplar_mismatch,r2_realistic,learned_alpha,2,0.16386554621848748,0.6262421833054914,175.4079493809941,0.5168067226890757
adult,7,4,exemplar_mismatch,r2_realistic,learned_router,2,0.05042016806722682,0.3617399185923862,38.59542979182032,0.037815126050420145
adult,7,4,exemplar_mismatch,r2_realistic,learned_router_no_geometry,2,0.10924369747899154,1.1723020534250166,98.25466581905332,0.1050420168067227
adult,7,4,exemplar_mismatch,r2_realistic,learned_router_no_shift,2,0.16386554621848748,1.2971229815864294,174.71632691986426,0.037815126050420145
adult,7,4,exemplar_mismatch,r2_realistic,nn_positive_train,2,0.4117647058823529,0.49082615623608916,423.4908188041188,
adult,7,4,exemplar_mismatch,r2_realistic,projection_only,2,0.2100840336134454,0.608938950207397,198.51289472215694,0.15546218487394958
adult,7,4,exemplar_mismatch,r2_realistic,rule_router,2,0.2100840336134454,0.608938950207397,198.51289472215694,0.15546218487394958
adult,7,4,exemplar_mismatch,r2_realistic,safe_router,2,0.004201680672268893,2.0909407561532696,11.441159428450206,0.037815126050420145
adult,7,4,exemplar_mismatch,r2_realistic,utility_router,2,0.012605042016806678,1.1581239128657481,1.5980340981617829,0.39915966386554624
adult,7,4,exemplar_mismatch,r2_realistic,utility_router_no_geometry,2,0.012605042016806678,2.0730129227775187,2.5482248631611792,0.5294117647058824
adult,7,4,exemplar_mismatch,r2_realistic,utility_router_no_shift,2,0.012605042016806678,0.7846803006082146,1.214000321248141,0.1512605042016807
adult,7,4,in_domain,r1_all_mutable,fixed_blend,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,4,in_domain,r1_all_mutable,fixed_blend_no_repair,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,4,in_domain,r1_all_mutable,knn_mean_k5,2,0.0,1.6863589868072406,212.63875279834986,
adult,7,4,in_domain,r1_all_mutable,learned_alpha,2,0.10924369747899154,0.9926616619282908,104.15798844638456,0.12605042016806722
adult,7,4,in_domain,r1_all_mutable,learned_router,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,4,in_domain,r1_all_mutable,learned_router_no_geometry,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,4,in_domain,r1_all_mutable,learned_router_no_shift,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,4,in_domain,r1_all_mutable,nn_positive_train,2,0.0,2.318100597420349,212.08184132283048,
adult,7,4,in_domain,r1_all_mutable,projection_only,2,0.23529411764705882,0.10471582187700812,20.89241846130085,0.037815126050420145
adult,7,4,in_domain,r1_all_mutable,rule_router,2,0.23529411764705882,0.10471582187700812,20.89241846130085,0.037815126050420145
adult,7,4,in_domain,r1_all_mutable,safe_router,2,0.3025210084033614,1.1620806343440075,213.6046424329698,0.1680672268907563
adult,7,4,in_domain,r1_all_mutable,utility_router,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,4,in_domain,r1_all_mutable,utility_router_no_geometry,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,4,in_domain,r1_all_mutable,utility_router_no_shift,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,4,in_domain,r2_realistic,fixed_blend,2,0.2142857142857143,1.2256944414276183,1.1170213115844336,0.17647058823529413
adult,7,4,in_domain,r2_realistic,fixed_blend_no_repair,2,0.09663865546218486,1.1056453799955799,116.65629507658974,0.17647058823529413
adult,7,4,in_domain,r2_realistic,knn_mean_k5,2,0.0,1.2198628644772995,213.18679619705537,
adult,7,4,in_domain,r2_realistic,learned_alpha,2,0.16806722689075626,1.2664929366180573,45.10088662144284,0.19747899159663862
adult,7,4,in_domain,r2_realistic,learned_router,2,0.3571428571428571,1.1738047529605793,141.48606730964508,0.15546218487394958
adult,7,4,in_domain,r2_realistic,learned_router_no_geometry,2,0.2857142857142857,0.1298734142925988,71.13314830205346,0.01260504201680672
adult,7,4,in_domain,r2_realistic,learned_router_no_shift,2,0.3571428571428571,1.1738047529605793,141.48606730964508,0.15546218487394958
adult,7,4,in_domain,r2_realistic,nn_positive_train,2,0.04621848739495804,1.0370209080036439,259.584389710601,
adult,7,4,in_domain,r2_realistic,projection_only,2,0.2100840336134454,0.608938950207397,3.7669304351668416,0.021008403361344546
adult,7,4,in_domain,r2_realistic,rule_router,2,0.2100840336134454,0.608938950207397,3.7669304351668416,0.021008403361344546
adult,7,4,in_domain,r2_realistic,safe_router,2,0.11344537815126049,0.2824762033821848,214.1805742550717,0.23949579831932774
adult,7,4,in_domain,r2_realistic,utility_router,2,0.2142857142857143,0.7093936863129433,0.5837406277099082,0.1050420168067227
adult,7,4,in_domain,r2_realistic,utility_router_no_geometry,2,0.2142857142857143,1.2256944414276183,1.1170213115844336,0.17647058823529413
adult,7,4,in_domain,r2_realistic,utility_router_no_shift,2,0.2142857142857143,0.33595007405541066,0.19970685079626627,0.03361344537815128
adult,7,5,covariate_shift,r1_all_mutable,fixed_blend,2,0.07051282051282048,1.0497663807636357,1.115847819706214,0.019230769230769218
adult,7,5,covariate_shift,r1_all_mutable,fixed_blend_no_repair,2,0.07051282051282048,1.0497663807636357,1.115847819706214,0.019230769230769218
adult,7,5,covariate_shift,r1_all_mutable,knn_mean_k5,2,0.0,1.1525004603890805,69.27620154927452,
adult,7,5,covariate_shift,r1_all_mutable,learned_alpha,2,0.05128205128205121,0.22474179837418706,18.959847321448592,0.03205128205128205
adult,7,5,covariate_shift,r1_all_mutable,learned_router,2,0.14743589743589736,0.2055126456904377,77.14237509793163,0.05128205128205132
adult,7,5,covariate_shift,r1_all_mutable,learned_router_no_geometry,2,0.14743589743589736,0.2055126456904377,77.14237509793163,0.05128205128205132
adult,7,5,covariate_shift,r1_all_mutable,learned_router_no_shift,2,0.14743589743589736,0.2055126456904377,77.14237509793163,0.05128205128205132
adult,7,5,covariate_shift,r1_all_mutable,nn_positive_train,2,0.0,1.4111743111273949,69.03910229589347,
adult,7,5,covariate_shift,r1_all_mutable,projection_only,2,0.08333333333333333,0.034457410327641824,12.74001019661091,0.012820512820512803
adult,7,5,covariate_shift,r1_all_mutable,rule_router,2,0.08333333333333333,0.034457410327641824,12.74001019661091,0.012820512820512803
adult,7,5,covariate_shift,r1_all_mutable,safe_router,2,0.4230769230769231,0.049295802807679756,70.22457275267192,0.05128205128205132
adult,7,5,covariate_shift,r1_all_mutable,utility_router,2,0.07051282051282048,1.0497663807636357,1.115847819706214,0.019230769230769218
adult,7,5,covariate_shift,r1_all_mutable,utility_router_no_geometry,2,0.07051282051282048,1.0497663807636357,1.115847819706214,0.019230769230769218
adult,7,5,covariate_shift,r1_all_mutable,utility_router_no_shift,2,0.07051282051282048,1.0497663807636357,1.115847819706214,0.019230769230769218
adult,7,5,covariate_shift,r2_realistic,fixed_blend,2,0.08333333333333337,0.027483720056440397,0.40868602114768837,0.08974358974358973
adult,7,5,covariate_shift,r2_realistic,fixed_blend_no_repair,2,0.08333333333333337,0.027483720056440397,0.40868602114768837,0.08974358974358973
adult,7,5,covariate_shift,r2_realistic,knn_mean_k5,2,0.0,0.034089592881274555,83.73635488694363,
adult,7,5,covariate_shift,r2_realistic,learned_alpha,2,0.17948717948717952,0.37429468759502316,95.4257893015976,0.2628205128205128
adult,7,5,covariate_shift,r2_realistic,learned_router,2,0.0064102564102564985,0.9509952500766108,76.29001074230196,0.05128205128205132
adult,7,5,covariate_shift,r2_realistic,learned_router_no_geometry,2,0.08333333333333337,0.6132222830671177,1.0299985072807618,0.17307692307692307
adult,7,5,covariate_shift,r2_realistic,learned_router_no_shift,2,0.0064102564102564985,0.9509952500766108,76.29001074230196,0.05128205128205132
adult,7,5,covariate_shift,r2_realistic,nn_positive_train,2,0.0,0.023804377536195354,83.69268765455033,
adult,7,5,covariate_shift,r2_realistic,projection_only,2,0.14102564102564105,0.4505787820651138,56.899267210687526,0.05769230769230771
adult,7,5,covariate_shift,r2_realistic,rule_router,2,0.14102564102564105,0.4505787820651138,56.899267210687526,0.05769230769230771
adult,7,5,covariate_shift,r2_realistic,safe_router,2,0.21794871794871798,0.615499414919481,83.26078364346114,0.03205128205128205
adult,7,5,covariate_shift,r2_realistic,utility_router,2,0.08333333333333337,0.4797270628294079,0.12658729255627144,0.012820512820512803
adult,7,5,covariate_shift,r2_realistic,utility_router_no_geometry,2,0.08333333333333337,0.027483720056440397,0.40868602114768837,0.08974358974358973
adult,7,5,covariate_shift,r2_realistic,utility_router_no_shift,2,0.08333333333333337,0.9428772774619105,0.6226453984864024,0.05769230769230771
adult,7,5,exemplar_mismatch,r1_all_mutable,fixed_blend,2,0.15546218487394958,0.5965284866142566,1.4487457798937085,0.29411764705882354
adult,7,5,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,2,0.037815126050420145,0.5307922349683771,117.34540512656304,0.29411764705882354
adult,7,5,exemplar_mismatch,r1_all_mutable,knn_mean_k5,2,0.0,1.0255471340724611,155.59523923042914,
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_alpha,2,0.021008403361344574,0.44045692172172335,175.07688149576722,0.19747899159663862
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router,2,0.05042016806722682,0.4892648316127248,103.68426373214432,0.021008403361344546
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,2,0.12184873949579822,0.08938938807622421,32.67291293418296,0.021008403361344546
adult,7,5,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,2,0.021008403361344574,1.2042600543840276,174.36170655519916,0.07983193277310927
adult,7,5,exemplar_mismatch,r1_all_mutable,nn_positive_train,2,0.0,0.762533207492897,155.40640579546078,
adult,7,5,exemplar_mismatch,r1_all_mutable,projection_only,2,0.23529411764705882,0.10471582187700812,80.83426111342771,0.15546218487394958
adult,7,5,exemplar_mismatch,r1_all_mutable,rule_router,2,0.23529411764705882,0.10471582187700812,80.83426111342771,0.15546218487394958
adult,7,5,exemplar_mismatch,r1_all_mutable,safe_router,2,0.037815126050420145,3.4145487232030236,153.98910994933067,0.021008403361344546
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router,2,0.15546218487394958,0.5965284866142566,1.4487457798937085,0.29411764705882354
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,2,0.15546218487394958,0.5965284866142566,1.4487457798937085,0.29411764705882354
adult,7,5,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,2,0.15546218487394958,0.5965284866142566,1.4487457798937085,0.23529411764705882
adult,7,5,exemplar_mismatch,r2_realistic,fixed_blend,2,0.012605042016806678,1.674424667980423,2.1313147820363083,0.47058823529411764
adult,7,5,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,2,0.3403361344537815,0.3893157780557015,352.1772772040972,0.47058823529411764
adult,7,5,exemplar_mismatch,r2_realistic,knn_mean_k5,2,0.0,0.5762912675843586,12.8363400163039,
adult,7,5,exemplar_mismatch,r2_realistic,learned_alpha,2,0.16386554621848748,0.6262421833054914,175.4079493809941,0.5168067226890757
adult,7,5,exemplar_mismatch,r2_realistic,learned_router,2,0.05042016806722682,0.3617399185923862,38.59542979182032,0.037815126050420145
adult,7,5,exemplar_mismatch,r2_realistic,learned_router_no_geometry,2,0.10924369747899154,1.1723020534250166,98.25466581905332,0.1050420168067227
adult,7,5,exemplar_mismatch,r2_realistic,learned_router_no_shift,2,0.16386554621848748,1.2971229815864294,174.71632691986426,0.037815126050420145
adult,7,5,exemplar_mismatch,r2_realistic,nn_positive_train,2,0.4117647058823529,0.49082615623608916,423.4908188041188,
adult,7,5,exemplar_mismatch,r2_realistic,projection_only,2,0.2100840336134454,0.608938950207397,198.51289472215694,0.15546218487394958
adult,7,5,exemplar_mismatch,r2_realistic,rule_router,2,0.2100840336134454,0.608938950207397,198.51289472215694,0.15546218487394958
adult,7,5,exemplar_mismatch,r2_realistic,safe_router,2,0.004201680672268893,2.0909407561532696,11.441159428450206,0.037815126050420145
adult,7,5,exemplar_mismatch,r2_realistic,utility_router,2,0.012605042016806678,1.1581239128657481,1.5980340981617829,0.39915966386554624
adult,7,5,exemplar_mismatch,r2_realistic,utility_router_no_geometry,2,0.012605042016806678,2.0730129227775187,2.5482248631611792,0.5294117647058824
adult,7,5,exemplar_mismatch,r2_realistic,utility_router_no_shift,2,0.012605042016806678,0.7846803006082146,1.214000321248141,0.1512605042016807
adult,7,5,in_domain,r1_all_mutable,fixed_blend,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,5,in_domain,r1_all_mutable,fixed_blend_no_repair,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,5,in_domain,r1_all_mutable,knn_mean_k5,2,0.0,1.6863589868072406,212.63875279834986,
adult,7,5,in_domain,r1_all_mutable,learned_alpha,2,0.10924369747899154,0.9926616619282908,104.15798844638456,0.12605042016806722
adult,7,5,in_domain,r1_all_mutable,learned_router,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,5,in_domain,r1_all_mutable,learned_router_no_geometry,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,5,in_domain,r1_all_mutable,learned_router_no_shift,2,0.3571428571428571,0.0017931672955544542,142.65977299238472,0.1680672268907563
adult,7,5,in_domain,r1_all_mutable,nn_positive_train,2,0.0,2.318100597420349,212.08184132283048,
adult,7,5,in_domain,r1_all_mutable,projection_only,2,0.23529411764705882,0.10471582187700812,20.89241846130085,0.037815126050420145
adult,7,5,in_domain,r1_all_mutable,rule_router,2,0.23529411764705882,0.10471582187700812,20.89241846130085,0.037815126050420145
adult,7,5,in_domain,r1_all_mutable,safe_router,2,0.3025210084033614,1.1620806343440075,213.6046424329698,0.1680672268907563
adult,7,5,in_domain,r1_all_mutable,utility_router,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,5,in_domain,r1_all_mutable,utility_router_no_geometry,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,5,in_domain,r1_all_mutable,utility_router_no_shift,2,0.2142857142857143,1.748525139847632,1.6407734954339888,0.046218487394957986
adult,7,5,in_domain,r2_realistic,fixed_blend,2,0.2142857142857143,1.2256944414276183,1.1170213115844336,0.17647058823529413
adult,7,5,in_domain,r2_realistic,fixed_blend_no_repair,2,0.09663865546218486,1.1056453799955799,116.65629507658974,0.17647058823529413
adult,7,5,in_domain,r2_realistic,knn_mean_k5,2,0.0,1.2198628644772995,213.18679619705537,
adult,7,5,in_domain,r2_realistic,learned_alpha,2,0.16806722689075626,1.2664929366180573,45.10088662144284,0.19747899159663862
adult,7,5,in_domain,r2_realistic,learned_router,2,0.3571428571428571,1.1738047529605793,141.48606730964508,0.15546218487394958
adult,7,5,in_domain,r2_realistic,learned_router_no_geometry,2,0.2857142857142857,0.1298734142925988,71.13314830205346,0.01260504201680672
adult,7,5,in_domain,r2_realistic,learned_router_no_shift,2,0.3571428571428571,1.1738047529605793,141.48606730964508,0.15546218487394958
adult,7,5,in_domain,r2_realistic,nn_positive_train,2,0.04621848739495804,1.0370209080036439,259.584389710601,
adult,7,5,in_domain,r2_realistic,projection_only,2,0.2100840336134454,0.608938950207397,3.7669304351668416,0.021008403361344546
adult,7,5,in_domain,r2_realistic,rule_router,2,0.2100840336134454,0.608938950207397,3.7669304351668416,0.021008403361344546
adult,7,5,in_domain,r2_realistic,safe_router,2,0.11344537815126049,0.2824762033821848,214.1805742550717,0.23949579831932774
adult,7,5,in_domain,r2_realistic,utility_router,2,0.2142857142857143,0.7093936863129433,0.5837406277099082,0.1050420168067227
adult,7,5,in_domain,r2_realistic,utility_router_no_geometry,2,0.2142857142857143,1.2256944414276183,1.1170213115844336,0.17647058823529413
adult,7,5,in_domain,r2_realistic,utility_router_no_shift,2,0.2142857142857143,0.33595007405541066,0.19970685079626627,0.03361344537815128
bank,7,2,covariate_shift,r1_all_mutable,fixed_blend,3,0.0,1.548030995755986,1.60020893772315,0.0
bank,7,2,covariate_shift,r1_all_mutable,fixed_blend_no_repair,3,0.0,1.548030995755986,1.60020893772315,0.0
bank,7,2,covariate_shift,r1_all_mutable,knn_mean_k5,3,0.0,1.7433838487132354,1.7771424070554405,
bank,7,2,covariate_shift,r1_all_mutable,learned_alpha,3,0.0,0.023326584453849733,0.08697103518505361,0.0625
bank,7,2,covariate_shift,r1_all_mutable,learned_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,learned_router_no_geometry,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,learned_router_no_shift,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,nn_positive_train,3,0.0,2.0659455999285967,2.116240360843096,
bank,7,2,covariate_shift,r1_all_mutable,projection_only,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,rule_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,safe_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,utility_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r1_all_mutable,utility_router_no_geometry,3,0.0,1.548030995755986,1.60020893772315,0.125
bank,7,2,covariate_shift,r1_all_mutable,utility_router_no_shift,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,fixed_blend,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,fixed_blend_no_repair,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,knn_mean_k5,3,0.0,1.8891206685609934,1.894619373879582,
bank,7,2,covariate_shift,r2_realistic,learned_alpha,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,learned_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,learned_router_no_geometry,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,learned_router_no_shift,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,nn_positive_train,3,0.0,1.4065406326287784,1.3894208640104573,
bank,7,2,covariate_shift,r2_realistic,projection_only,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,rule_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,safe_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,utility_router,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,utility_router_no_geometry,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,covariate_shift,r2_realistic,utility_router_no_shift,3,0.0,0.014987254762144811,0.0,0.0625
bank,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend,3,0.13821138211382122,0.8488374330022666,0.9846477959924673,0.05335365853658536
bank,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,3,0.13821138211382122,0.8488374330022666,0.9846477959924673,0.05335365853658536
bank,7,2,exemplar_mismatch,r1_all_mutable,knn_mean_k5,3,0.0,0.9866432769170093,137.59432972436193,
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_alpha,3,0.05691056910569109,0.8045268145340134,100.66472697769376,0.11585365853658536
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_router,3,0.06504065040650409,1.8500950605736,73.76389748215826,0.38888888888888884
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,3,0.2777777777777778,1.2553771282624555,256.38913547473544,0.09485094850948511
bank,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,3,0.13821138211382122,0.7358443137951545,2.039560876800747,0.16531165311653118
bank,7,2,exemplar_mismatch,r1_all_mutable,nn_positive_train,3,0.0,1.105414091906134,137.35975974871852,
bank,7,2,exemplar_mismatch,r1_all_mutable,projection_only,3,0.09027777777777779,0.029874596170879508,136.19499974540287,0.0921409214092141
bank,7,2,exemplar_mismatch,r1_all_mutable,rule_router,3,0.09027777777777779,0.029874596170879508,136.19499974540287,0.0921409214092141
bank,7,2,exemplar_mismatch,r1_all_mutable,safe_router,3,0.06504065040650409,1.4352616769719324,72.95882323514469,0.38888888888888884
bank,7,2,exemplar_mismatch,r1_all_mutable,utility_router,3,0.13821138211382122,1.0209413393713573,0.8032507143703618,0.1097560975609756
bank,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,3,0.11382113821138218,1.0733247977679845,24.16433754636893,0.13194444444444442
bank,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,3,0.13821138211382122,1.0209413393713573,0.8032507143703618,0.1097560975609756
bank,7,2,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.3244785552325524,1.476725656374164,
bank,7,2,exemplar_mismatch,r2_realistic,learned_alpha,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,learned_router,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.0,1.1075771157612788,1.1294296861385886,
bank,7,2,exemplar_mismatch,r2_realistic,projection_only,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,rule_router,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,safe_router,3,0.024390243902439046,0.07572544057986563,0.009925214552147706,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,utility_router,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,0.0740037470048549,0.0,0.07638888888888884
bank,7,2,in_domain,r1_all_mutable,fixed_blend,3,0.18902439024390238,2.268548486333585,1.7403350931085146,0.2113821138211382
bank,7,2,in_domain,r1_all_mutable,fixed_blend_no_repair,3,0.18902439024390238,2.268548486333585,1.7403350931085146,0.2113821138211382
bank,7,2,in_domain,r1_all_mutable,knn_mean_k5,3,0.0,2.3095541472742136,187.80661579494202,
bank,7,2,in_domain,r1_all_mutable,learned_alpha,3,0.10416666666666669,0.37107628162114503,162.02104286873438,0.041666666666666685
bank,7,2,in_domain,r1_all_mutable,learned_router,3,0.2865853658536585,0.2691297872863059,97.98296622202996,0.3035230352303523
bank,7,2,in_domain,r1_all_mutable,learned_router_no_geometry,3,0.09027777777777779,1.7790886018010375,176.91786899960823,0.31436314363143636
bank,7,2,in_domain,r1_all_mutable,learned_router_no_shift,3,0.18902439024390238,2.964464066484979,2.4807627760846396,0.24305555555555558
bank,7,2,in_domain,r1_all_mutable,nn_positive_train,3,0.0,2.991838228347903,187.49354587574192,
bank,7,2,in_domain,r1_all_mutable,projection_only,3,0.09027777777777779,0.029874596170879508,175.45425160994802,0.26981707317073167
bank,7,2,in_domain,r1_all_mutable,rule_router,3,0.09027777777777779,0.029874596170879508,175.45425160994802,0.26981707317073167
bank,7,2,in_domain,r1_all_mutable,safe_router,3,0.2865853658536585,1.1153544028807238,96.90191831351433,0.3035230352303523
bank,7,2,in_domain,r1_all_mutable,utility_router,3,0.18902439024390238,2.0820084661565765,1.6918564330881198,0.18970189701897022
bank,7,2,in_domain,r1_all_mutable,utility_router_no_geometry,3,0.21341463414634143,1.5738000326487827,25.290336734177547,0.2737127371273712
bank,7,2,in_domain,r1_all_mutable,utility_router_no_shift,3,0.18902439024390238,2.0820084661565765,1.6918564330881198,0.18970189701897022
bank,7,2,in_domain,r2_realistic,fixed_blend,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,fixed_blend_no_repair,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,knn_mean_k5,3,0.0,1.5064325663337712,1.5216533478996306,
bank,7,2,in_domain,r2_realistic,learned_alpha,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,learned_router,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,learned_router_no_geometry,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,learned_router_no_shift,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,nn_positive_train,3,0.0,2.0507289641947803,2.0774607847881237,
bank,7,2,in_domain,r2_realistic,projection_only,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,rule_router,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,safe_router,3,0.024390243902439046,0.07572544057986563,0.009925214552147706,0.13888888888888884
bank,7,2,in_domain,r2_realistic,utility_router,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,utility_router_no_geometry,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,2,in_domain,r2_realistic,utility_router_no_shift,3,0.0,0.0740037470048549,0.0,0.13888888888888884
bank,7,3,covariate_shift,r1_all_mutable,fixed_blend,3,0.0,2.7954131938226423,2.9261868573543484,0.26666666666666666
bank,7,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,3,0.2666666666666667,1.6696574258334405,266.23217307316247,0.26666666666666666
bank,7,3,covariate_shift,r1_all_mutable,knn_mean_k5,3,0.0,2.4563465555046218,2.569609800878167,
bank,7,3,covariate_shift,r1_all_mutable,learned_alpha,3,0.0,0.025921058075488168,0.15347771463579565,0.4
bank,7,3,covariate_shift,r1_all_mutable,learned_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,3,0.0,3.4098471032351765,3.618145321031058,0.0
bank,7,3,covariate_shift,r1_all_mutable,learned_router_no_shift,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r1_all_mutable,nn_positive_train,3,0.0,2.1758793070584765,2.250556516359656,
bank,7,3,covariate_shift,r1_all_mutable,projection_only,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r1_all_mutable,rule_router,3,0.0,0.02370749033406823,0.0,0.4
bank,7,3,covariate_shift,r1_all_mutable,safe_router,3,0.0,0.02370749033406823,0.0,0.4
